hotel,arrival_date_year,is_canceled,lead_time,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,is_repeated_guest,deposit_type,reserved_room_type
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,56,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,150,0,0,2,0,0,No Deposit,D
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,211,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,144,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,131,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,95,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,70,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,70,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,210,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,115,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,173,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,139,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,173,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,155,0,0,3,0,0,No Deposit,A
City Hotel,2016,1,140,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,41,0,0,0,1,0,No Deposit,E
City Hotel,2016,1,105,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,129,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,146,0,0,1,0,0,No Deposit,A
City Hotel,2016,1,165,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,132,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,132,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,208,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,132,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,9,0,0,0,3,0,No Deposit,F
City Hotel,2016,1,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,5,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,4,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,48,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,113,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,4,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,113,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,34,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,224,0,0,1,1,0,No Deposit,B
City Hotel,2016,1,157,0,0,1,0,0,Non Refund,E
City Hotel,2016,1,95,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,224,0,0,0,1,0,No Deposit,B
City Hotel,2016,1,95,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,123,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,21,0,0,1,0,0,No Deposit,A
City Hotel,2016,1,127,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,123,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,44,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,21,0,0,1,0,0,No Deposit,A
City Hotel,2016,1,111,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,124,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,37,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,160,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,168,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,140,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,164,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,155,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,168,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,148,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,146,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,176,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,134,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,134,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,186,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,158,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,138,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,81,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,232,0,0,1,2,0,No Deposit,B
City Hotel,2016,1,231,0,0,0,2,0,No Deposit,B
City Hotel,2016,1,155,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,155,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,135,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,114,0,0,0,0,0,No Deposit,G
City Hotel,2016,1,114,0,0,0,0,0,No Deposit,G
City Hotel,2016,1,173,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,20,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,36,0,0,0,0,0,No Deposit,B
City Hotel,2016,1,175,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,25,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,132,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,47,0,0,0,1,0,No Deposit,B
City Hotel,2016,1,131,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,244,0,0,3,0,0,No Deposit,A
City Hotel,2016,1,180,0,0,2,0,0,No Deposit,A
City Hotel,2016,1,131,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,108,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,213,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,107,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,171,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,210,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,137,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,184,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,190,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,206,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,5,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,157,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,31,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,91,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,217,0,0,0,0,0,No Deposit,B
City Hotel,2016,0,218,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,171,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,85,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,169,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,63,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,103,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,85,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,85,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,122,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,122,0,0,1,1,0,No Deposit,D
City Hotel,2016,1,195,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,93,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,186,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,186,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,199,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,180,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,180,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,170,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,199,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,101,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,142,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,142,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,45,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,160,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,206,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,0,214,0,0,2,1,0,No Deposit,D
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,250,0,0,0,1,0,No Deposit,B
City Hotel,2016,1,391,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,250,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,196,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,6,0,0,1,0,0,No Deposit,D
City Hotel,2016,1,178,0,0,2,0,0,No Deposit,A
City Hotel,2016,1,192,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,205,0,0,2,0,0,No Deposit,A
City Hotel,2016,1,53,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,205,0,0,2,0,0,No Deposit,A
City Hotel,2016,1,7,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,192,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,192,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,41,0,0,0,0,0,No Deposit,E
City Hotel,2016,1,138,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,86,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,171,0,0,2,0,0,No Deposit,A
City Hotel,2016,1,147,0,0,0,0,0,No Deposit,E
City Hotel,2016,1,181,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,151,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,90,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,181,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,216,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,216,0,0,1,2,0,No Deposit,F
City Hotel,2016,1,81,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,238,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,207,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,81,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,237,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,229,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,109,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,94,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,229,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,115,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,142,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,229,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,119,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,171,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,207,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,116,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,3,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,147,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,218,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,78,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,167,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,115,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,167,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,235,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,196,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,73,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,73,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,216,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,121,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,92,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,196,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,235,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,8,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,113,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,31,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,116,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,101,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,116,0,0,0,0,0,No Deposit,E
City Hotel,2016,1,116,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,66,0,0,2,0,0,No Deposit,D
City Hotel,2016,1,122,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,18,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,32,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,129,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,7,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,30,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,129,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,129,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,129,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,129,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,129,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,189,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,186,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,237,0,0,1,1,0,No Deposit,B
City Hotel,2016,0,236,0,0,0,0,0,No Deposit,B
City Hotel,2016,0,237,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,151,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,236,0,0,0,0,0,No Deposit,B
City Hotel,2016,1,187,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,36,0,0,0,2,0,No Deposit,G
City Hotel,2016,1,148,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,78,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,78,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,105,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,6,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,134,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,159,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,217,0,0,0,1,0,No Deposit,F
City Hotel,2016,1,124,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,195,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,125,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,195,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,82,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,10,0,0,0,2,0,No Deposit,A
City Hotel,2016,1,7,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,214,0,0,2,1,0,No Deposit,F
City Hotel,2016,1,207,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,214,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,111,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,214,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,217,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,217,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,136,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,7,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,217,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,119,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,186,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,63,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,6,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,63,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,6,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,10,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,8,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,47,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,33,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,112,0,0,0,3,0,No Deposit,E
City Hotel,2016,1,99,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,215,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,215,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,83,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,162,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,162,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,215,0,0,1,2,0,No Deposit,A
City Hotel,2016,1,33,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,128,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,99,0,0,1,2,0,No Deposit,D
City Hotel,2016,1,33,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,34,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,120,0,0,2,0,0,No Deposit,D
City Hotel,2016,1,147,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,167,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,204,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,147,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,136,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,194,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,73,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,111,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,189,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,137,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,213,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,217,0,0,1,2,0,No Deposit,F
City Hotel,2016,1,198,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,125,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,88,0,0,0,3,0,No Deposit,E
City Hotel,2016,1,128,0,0,4,0,0,No Deposit,A
City Hotel,2016,1,124,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,124,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,124,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,219,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,226,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,109,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,165,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,14,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,82,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,86,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,101,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,99,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,200,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,11,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,122,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,183,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,200,0,0,1,1,0,No Deposit,A
City Hotel,2016,1,203,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,176,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,142,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,176,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,183,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,45,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,5,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,184,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,133,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,218,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,197,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,87,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,220,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,128,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,161,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,213,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,91,0,0,0,0,0,No Deposit,G
City Hotel,2016,1,162,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,121,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,34,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,19,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,34,0,0,0,0,0,No Deposit,D
City Hotel,2016,1,47,0,0,0,0,0,No Deposit,F
City Hotel,2016,1,35,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,36,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,186,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,228,0,0,0,1,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,217,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,35,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,134,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,405,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,221,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,219,0,0,0,0,0,No Deposit,B
City Hotel,2016,1,178,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,237,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,76,0,0,2,1,0,No Deposit,A
City Hotel,2016,1,120,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,72,0,0,1,0,0,No Deposit,A
City Hotel,2016,1,175,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,178,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,180,0,0,0,1,0,No Deposit,D
City Hotel,2016,1,182,0,0,0,2,0,No Deposit,D
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,18,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,156,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,36,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,220,0,0,0,0,0,No Deposit,B
City Hotel,2016,0,222,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,156,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,233,0,0,1,0,0,No Deposit,B
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,231,0,0,0,0,0,No Deposit,B
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,247,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
City Hotel,2016,1,398,0,0,0,0,0,Non Refund,A
